design_id,split,d1,d2,d3,d4,d5,w1,w2,pitch_mm,height_mm,thickness_mm,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,strain,normalized_strain,reaction_N,lower_reaction_N,potential_energy_Nmm,stress_pnorm_MPa,stress_q99_MPa,maximum_stress_MPa,lower_platen_surface_mm,upper_platen_surface_mm,raw_solver_success,solver_accepted,solver_gradient_norm,solver_normalized_projected_gradient,solver_iterations,solver_message,solver_optimizer_method,solver_primary_success,solver_fallback_used,solver_independent_kkt_confirmed,solver_subdivision_count,solver_diagnostics_json,protocol_fingerprint,design_ledger_fingerprint
D051,train,8.798220775158237,0.1013561121604794,8.598115805332457,0.10007515440387303,0.10802464138740542,0.0444781816077873,0.08629205581983397,5.93394488913264,3.8946153676441044,0.15,0.4969120010245982,0.0057244606377624815,0.485610334072588,0.005652113819203384,0.0444781816077873,0.08629205581983397,0.6563281999427834,0.03851471476392203,0.15,0.6,4.783696054137016,4.783229520431778,1.734872297716327,31.11910885071716,37.08767423592289,37.106940611184115,-0.075,3.385423062497489,True,True,0.003372923574072484,1.499077144032215e-05,1172.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.15,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":1172,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":1172,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.003372923574072484,""normalized_projected_gradient"":1.499077144032215e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D051,train,8.798220775158237,0.1013561121604794,8.598115805332457,0.10007515440387303,0.10802464138740542,0.0444781816077873,0.08629205581983397,5.93394488913264,3.8946153676441044,0.15,0.4969120010245982,0.0057244606377624815,0.485610334072588,0.005652113819203384,0.0444781816077873,0.08629205581983397,0.6563281999427834,0.03851471476392203,0.2,0.8,5.348080725234569,5.345075110035706,2.7252981896455934,35.96169791885344,42.72950380908692,42.74404347573092,-0.075,3.1906922941152835,True,True,0.0025170946042329945,1.118708712992442e-05,909.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.2,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":909,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":909,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.0025170946042329945,""normalized_projected_gradient"":1.118708712992442e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D052,test,9.80190717528759,0.10415946093403579,8.64012471628833,0.10178778615316227,10.0,0.004996565236212547,0.01831705700345449,7.9,3.27330971092272,0.17932095120344657,0.3421500388506986,0.003635839736893095,0.3015963071764345,0.003553052927764463,0.004996565236212547,0.01831705700345449,0.41434300138262276,0.05478276333127592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08966047560172329,3.3629701865244432,True,True,0.0,0.0,0.0,undeformed reference,reference,True,False,False,1,[],f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D052,test,9.80190717528759,0.10415946093403579,8.64012471628833,0.10178778615316227,10.0,0.004996565236212547,0.01831705700345449,7.9,3.27330971092272,0.17932095120344657,0.3421500388506986,0.003635839736893095,0.3015963071764345,0.003553052927764463,0.004996565236212547,0.01831705700345449,0.41434300138262276,0.05478276333127592,0.05,0.2,1.6279921527646775,1.622638396566202,0.13631084205252408,9.037501522472525,11.500115904131153,11.500168521885183,-0.08966047560172329,3.199304700978307,True,True,0.0036733346239166687,1.3656461962994043e-05,982.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.05,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":982,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":982,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.0036733346239166687,""normalized_projected_gradient"":1.3656461962994043e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D052,test,9.80190717528759,0.10415946093403579,8.64012471628833,0.10178778615316227,10.0,0.004996565236212547,0.01831705700345449,7.9,3.27330971092272,0.17932095120344657,0.3421500388506986,0.003635839736893095,0.3015963071764345,0.003553052927764463,0.004996565236212547,0.01831705700345449,0.41434300138262276,0.05478276333127592,0.1,0.4,2.9720585504013,2.978332557314571,0.5161206977317558,16.859998673105572,21.353570102364795,21.355111651141375,-0.08966047560172329,3.0356392154321714,True,True,0.003697250786143469,1.374537576834806e-05,777.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.1,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":777,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":777,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.003697250786143469,""normalized_projected_gradient"":1.374537576834806e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D052,test,9.80190717528759,0.10415946093403579,8.64012471628833,0.10178778615316227,10.0,0.004996565236212547,0.01831705700345449,7.9,3.27330971092272,0.17932095120344657,0.3421500388506986,0.003635839736893095,0.3015963071764345,0.003553052927764463,0.004996565236212547,0.01831705700345449,0.41434300138262276,0.05478276333127592,0.15,0.6,4.356965171095943,4.3544131912273905,1.111784902202798,22.717540290128373,27.78396302364483,27.799390299382495,-0.08966047560172329,2.8719737298860353,True,True,0.003700127012394472,1.3756068797547752e-05,622.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.15,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":622,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":622,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.003700127012394472,""normalized_projected_gradient"":1.3756068797547752e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D052,test,9.80190717528759,0.10415946093403579,8.64012471628833,0.10178778615316227,10.0,0.004996565236212547,0.01831705700345449,7.9,3.27330971092272,0.17932095120344657,0.3421500388506986,0.003635839736893095,0.3015963071764345,0.003553052927764463,0.004996565236212547,0.01831705700345449,0.41434300138262276,0.05478276333127592,0.2,0.8,5.608374101430313,5.613552696510985,1.9309783549810438,27.78905296561608,32.687943743832236,32.69659342360933,-0.08966047560172329,2.708308244339899,True,True,0.00393241213251927,1.4619641880952682e-05,585.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.2,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":585,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":585,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.00393241213251927,""normalized_projected_gradient"":1.4619641880952682e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D053,train,0.1,10.0,6.630298744949112,5.368876767435974,9.648008281262946,0.0010432171780562008,0.0,7.752130891377851,2.2305962975190416,0.15,0.0031498856922234464,0.31498856922234464,0.2088468315188228,0.1691134811305744,0.0010432171780562008,0.0,0.2877397619795064,0.0672465923873522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075,2.305596297519042,True,True,0.0,0.0,0.0,undeformed reference,reference,True,False,False,1,[],f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D053,train,0.1,10.0,6.630298744949112,5.368876767435974,9.648008281262946,0.0010432171780562008,0.0,7.752130891377851,2.2305962975190416,0.15,0.0031498856922234464,0.31498856922234464,0.2088468315188228,0.1691134811305744,0.0010432171780562008,0.0,0.2877397619795064,0.0672465923873522,0.05,0.2,0.8311289387242684,0.8265502344096127,0.04672490878496151,6.174725694736627,7.55315062541081,7.590763952614049,-0.075,2.19406648264309,True,True,0.002630725318999827,1.169211252888812e-05,708.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.05,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":708,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":708,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.002630725318999827,""normalized_projected_gradient"":1.169211252888812e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D053,train,0.1,10.0,6.630298744949112,5.368876767435974,9.648008281262946,0.0010432171780562008,0.0,7.752130891377851,2.2305962975190416,0.15,0.0031498856922234464,0.31498856922234464,0.2088468315188228,0.1691134811305744,0.0010432171780562008,0.0,0.2877397619795064,0.0672465923873522,0.1,0.4,1.5704165095105935,1.5719730199886552,0.18136612830715765,11.951580393661274,14.578255784048913,14.645460537668836,-0.075,2.0825366677671378,True,True,0.0033699779993728862,1.4977679997212827e-05,589.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.1,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":589,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":589,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.0033699779993728862,""normalized_projected_gradient"":1.4977679997212827e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D053,train,0.1,10.0,6.630298744949112,5.368876767435974,9.648008281262946,0.0010432171780562008,0.0,7.752130891377851,2.2305962975190416,0.15,0.0031498856922234464,0.31498856922234464,0.2088468315188228,0.1691134811305744,0.0010432171780562008,0.0,0.2877397619795064,0.0672465923873522,0.15,0.6,2.253370226317712,2.2547362935857613,0.3956517023790689,17.21947564947848,20.951255035132657,21.0370927451268,-0.075,1.9710068528911857,True,True,0.0033586865853652004,1.4927495934956446e-05,705.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.15,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":705,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":705,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.0033586865853652004,""normalized_projected_gradient"":1.4927495934956446e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D053,train,0.1,10.0,6.630298744949112,5.368876767435974,9.648008281262946,0.0010432171780562008,0.0,7.752130891377851,2.2305962975190416,0.15,0.0031498856922234464,0.31498856922234464,0.2088468315188228,0.1691134811305744,0.0010432171780562008,0.0,0.2877397619795064,0.0672465923873522,0.2,0.8,2.8635714691165974,2.864298151796226,0.6815323212918372,21.929088755022224,26.60781421759163,26.705110581838266,-0.075,1.8594770380152335,True,True,0.002686718091227114,1.1940969294342728e-05,600.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.2,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":600,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":600,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.002686718091227114,""normalized_projected_gradient"":1.1940969294342728e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D054,train,0.1,10.0,9.79370909047394,10.0,10.0,0.03539348278309991,0.0414333727037666,7.9,2.8748790882213506,0.15,0.0025066608816245316,0.25066608816245317,0.24549507463101594,0.25066608816245317,0.03539348278309991,0.0414333727037666,0.36390874534447476,0.052176107375981155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.075,2.949879088221351,True,True,0.0,0.0,0.0,undeformed reference,reference,True,False,False,1,[],f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D054,train,0.1,10.0,9.79370909047394,10.0,10.0,0.03539348278309991,0.0414333727037666,7.9,2.8748790882213506,0.15,0.0025066608816245316,0.25066608816245317,0.24549507463101594,0.25066608816245317,0.03539348278309991,0.0414333727037666,0.36390874534447476,0.052176107375981155,0.05,0.2,0.9312395094638847,0.9296931301453871,0.06797808695592202,7.20341986597781,8.5427908291252,8.545383279234903,-0.075,2.806135133810283,True,True,0.0032183473525729533,1.4303766011435348e-05,650.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.05,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":650,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":650,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.0032183473525729533,""normalized_projected_gradient"":1.4303766011435348e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D054,train,0.1,10.0,9.79370909047394,10.0,10.0,0.03539348278309991,0.0414333727037666,7.9,2.8748790882213506,0.15,0.0025066608816245316,0.25066608816245317,0.24549507463101594,0.25066608816245317,0.03539348278309991,0.0414333727037666,0.36390874534447476,0.052176107375981155,0.1,0.4,1.733454165117767,1.7276942404588387,0.2603061491349331,13.76334607069497,16.2975183244695,16.299201123217,-0.075,2.662391179399216,True,True,0.0032341313766963697,1.4373917229761644e-05,622.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.1,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":622,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":622,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.0032341313766963697,""normalized_projected_gradient"":1.4373917229761644e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
D054,train,0.1,10.0,9.79370909047394,10.0,10.0,0.03539348278309991,0.0414333727037666,7.9,2.8748790882213506,0.15,0.0025066608816245316,0.25066608816245317,0.24549507463101594,0.25066608816245317,0.03539348278309991,0.0414333727037666,0.36390874534447476,0.052176107375981155,0.15,0.6,2.430942516326014,2.4246676166812993,0.5605712609262644,19.552844307608417,23.12939924197747,23.130609827354277,-0.075,2.518647224988148,True,True,0.0023594429529831817,1.0486413124369696e-05,692.0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,L-BFGS-B,True,False,False,1,"[{""strain"":0.15,""subdivision"":1,""substep"":1,""optimizer_method"":""L-BFGS-B"",""selected_success"":true,""selected_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""selected_iterations"":692,""primary_success"":true,""primary_message"":""CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL"",""primary_iterations"":692,""fallback_used"":false,""fallback_success"":false,""fallback_message"":""not invoked"",""fallback_iterations"":0,""fallback_normalized_projected_gradient"":NaN,""independent_kkt_confirmed"":false,""projected_gradient_N"":0.0023594429529831817,""normalized_projected_gradient"":1.0486413124369696e-05,""accepted"":true}]",f141ffbd04ef138b9650f2a9878eed8fa60e248adf3e7f5898dbf890fce55fc4,d06c8aa5a844044b059518a454bb52ff40e1addc084e0ee363b3e8e1614a100f
